1352929947,0.4782608695652174,"[[-1, -2], [0, -1]]"
4063230755,0.4782608695652174,"[[-1, -2], [0, -1]]"
686153265,0.44,"[[0, -1], [1, 0]]"
2965359277,0.44,"[[0, -1], [1, 0]]"
1464630421,0.44,"[[0, -1], [1, 0]]"
2028687321,0.4166666666666667,"[[-1, -1], [0, 0]]"
3369342525,0.4166666666666667,"[[-1, -1], [0, 0]]"
791126021,0.4166666666666667,"[[-1, -1], [0, 0]]"
2195283501,0.3333333333333333,"[[0, 0], [0, 1]]"
3373564801,0.3333333333333333,"[[0, 0], [0, 1]]"
2329188817,0.3333333333333333,"[[0, 0], [0, 1]]"
351661473,0.6470588235294118,"[[0, -2], [1, -1]]"
2155623477,0.6470588235294118,"[[0, -2], [1, -1]]"
3889213837,0.6470588235294118,"[[0, -2], [1, -1]]"
4204911971,0.5294117647058824,"[[-3, 0], [-2, 1]]"
146428011,0.5294117647058824,"[[-3, 0], [-2, 1]]"
1863767507,0.5294117647058824,"[[-3, 0], [-2, 1]]"
2596860963,0.4117647058823529,"[[0, 1], [1, 1]]"
342566403,0.4117647058823529,"[[0, 1], [1, 1]]"
2727177411,0.4117647058823529,"[[0, 1], [1, 1]]"
777741379,0.4117647058823529,"[[1, 1], [1, 2]]"
2082922291,0.4117647058823529,"[[1, 1], [1, 2]]"
3925216371,0.4117647058823529,"[[1, 1], [1, 2]]"
1918653847,0.45454545454545453,"[[-2, 1], [-1, 2]]"
1913813807,0.45454545454545453,"[[-2, 1], [-1, 2]]"
1864853127,0.45454545454545453,"[[-2, 1], [-1, 2]]"
2888102575,0.4,"[[-2, 0], [-2, 1]]"
3928857327,0.4,"[[-2, 0], [-2, 1]]"
2267857707,0.4,"[[-2, 0], [-2, 1]]"
2907231479,0.38461538461538464,"[[1, 0], [1, 1]]"
1439483511,0.38461538461538464,"[[1, 0], [1, 1]]"
1510589179,0.38461538461538464,"[[1, 0], [1, 1]]"
3269952759,0.38461538461538464,"[[1, -1], [1, 0]]"
1837075519,0.38461538461538464,"[[1, -1], [1, 0]]"
1656391859,0.38461538461538464,"[[1, -1], [1, 0]]"
2308431851,0.45454545454545453,"[[-2, -1], [-1, 0]]"
3055213059,0.45454545454545453,"[[-2, -1], [-1, 0]]"
4088248713,0.45454545454545453,"[[-2, -1], [-1, 0]]"
3643451479,0.6666666666666666,"[[0, -3], [0, -2]]"
979046455,0.6666666666666666,"[[0, -3], [0, -2]]"
2027042261,0.6666666666666666,"[[0, -3], [0, -2]]"
1661505119,0.3333333333333333,"[[1, 0], [2, 0]]"
1303528095,0.3333333333333333,"[[1, 0], [2, 0]]"
2181188327,0.3333333333333333,"[[1, 0], [2, 0]]"
2167925605,0.42857142857142855,"[[-1, 0], [0, 0]]"
2117752217,0.42857142857142855,"[[-1, 0], [0, 0]]"
2209626919,0.42857142857142855,"[[-1, 0], [0, 0]]"
2548225253,0.4,"[[0, 0], [1, 0]]"
2521175641,0.4,"[[0, 0], [1, 0]]"
559137281,0.4,"[[0, 0], [1, 0]]"
361306389,0.5,"[[-2, 1], [-1, 1]]"
2293619753,0.5,"[[-2, 1], [-1, 1]]"
2093856865,0.5,"[[-2, 1], [-1, 1]]"
2411840931,0.2857142857142857,"[[-2, -2], [-1, -1]]"
1976572763,0.2857142857142857,"[[-2, -2], [-1, -1]]"
2175303443,0.2857142857142857,"[[-2, -2], [-1, -1]]"
3889976495,0.2857142857142857,"[[-1, -3], [0, -3]]"
3171620759,0.2857142857142857,"[[-1, -3], [0, -3]]"
462616535,0.2857142857142857,"[[-1, -3], [0, -3]]"
1646163791,0.45454545454545453,"[[-1, 1], [0, 1]]"
2956893511,0.45454545454545453,"[[-1, 1], [0, 1]]"
3703575,0.45454545454545453,"[[-1, 1], [0, 1]]"
1365535641,0.5555555555555556,"[[-1, -1], [-1, 0]]"
498837717,0.5555555555555556,"[[-1, -1], [-1, 0]]"
2914891397,0.5555555555555556,"[[-1, -1], [-1, 0]]"
3137123791,0.5,"[[-1, 0], [-1, 1]]"
3564946455,0.5,"[[-1, 0], [-1, 1]]"
3355046279,0.5,"[[-1, 0], [-1, 1]]"
3017558901,0.5555555555555556,"[[0, -2], [1, -1]]"
1467965601,0.5555555555555556,"[[0, -2], [1, -1]]"
95609283,0.5555555555555556,"[[0, -2], [1, -1]]"
3124645051,1.0,"[[1, -1], [2, -1]]"
765681395,1.0,"[[1, -1], [2, -1]]"
2146201903,1.0,"[[1, -1], [2, -1]]"
3255333099,0.6666666666666666,"[[-2, -3], [-1, -2]]"
2727230355,0.6666666666666666,"[[-2, -3], [-1, -2]]"
3637591757,0.6666666666666666,"[[-2, -3], [-1, -2]]"
2297423743,0.75,"[[-1, -2], [-1, -1]]"
125942535,0.75,"[[-1, -2], [-1, -1]]"
1700206257,0.75,"[[-1, -2], [-1, -1]]"
285890011,0.7777777777777778,"[[-1, -1], [0, -1]]"
3511321443,0.7777777777777778,"[[-1, -1], [0, -1]]"
2729064989,0.7777777777777778,"[[-1, -1], [0, -1]]"
